Incident_ID,Incident_Date,Category,Severity,Impact,Status,Escalated,Location_ID
INC01085,2024-09-23,Ransomware,Medium,Severe,Open,Yes,LOC0097
INC01086,2024-08-11,Unauthorized Access,Low,Significant,Resolved,No,LOC0061
INC01087,2026-01-08,Malware,Low,Moderate,Contained,No,LOC0094
INC01088,2025-06-27,Malware,Critical,Significant,Open,Yes,LOC0098
INC01089,2023-09-02,Web Attack,High,Moderate,Resolved,No,LOC0020
INC01090,2023-07-12,Insider Threat,Low,Significant,Resolved,No,LOC0067
INC01091,2025-02-09,Phishing,Low,Low,Contained,Yes,LOC0074
INC01092,2023-03-02,Ransomware,High,Significant,Resolved,Yes,LOC0083
INC01093,2024-02-12,Phishing,Medium,Severe,Investigating,No,LOC0035
INC01094,2023-06-26,DDoS,High,Significant,Investigating,No,LOC0087
INC01095,2023-01-27,Ransomware,Medium,Severe,Contained,No,LOC0049
INC01096,2026-03-19,Ransomware,Critical,Moderate,Contained,No,LOC0039
INC01097,2023-04-25,Unauthorized Access,Medium,Significant,Resolved,Yes,LOC0016
INC01098,2023-01-12,Phishing,High,Significant,Resolved,Yes,LOC0033
INC01099,2026-04-06,Web Attack,Low,Significant,Resolved,No,LOC0098
INC01100,2023-08-29,Data Breach,Critical,Low,Investigating,No,LOC0072
INC01101,2025-11-08,Insider Threat,Critical,Moderate,Contained,No,LOC0073
INC01102,2023-02-09,Phishing,High,Significant,Investigating,No,LOC0090
INC01103,2023-07-16,Data Breach,Medium,Low,Resolved,No,LOC0027
INC01104,2023-05-22,Insider Threat,Medium,Significant,Investigating,No,LOC0067
INC01105,2025-06-20,Phishing,High,Severe,Contained,Yes,LOC0038
INC01106,2025-03-02,Insider Threat,High,Severe,Resolved,No,LOC0085
INC01107,2024-08-30,Ransomware,Medium,Low,Resolved,Yes,LOC0043
INC01108,2023-11-05,Insider Threat,Medium,Severe,Investigating,No,LOC0086
INC01109,2023-04-24,DDoS,Medium,Low,Investigating,No,LOC0075
INC01110,2024-12-27,Insider Threat,Critical,Moderate,Resolved,No,LOC0078
INC01111,2023-10-22,Phishing,High,Severe,Resolved,No,LOC0093
INC01112,2025-01-23,DDoS,High,Low,Open,No,LOC0080
INC01113,2025-05-27,Ransomware,High,Low,Resolved,No,LOC0033
INC01114,2025-12-20,Phishing,Medium,Low,Contained,No,LOC0053
INC01115,2024-09-22,Ransomware,Medium,Moderate,Contained,Yes,LOC0048
INC01116,2023-01-07,DDoS,Low,Significant,Investigating,No,LOC0007
INC01117,2023-12-25,Phishing,High,Low,Contained,No,LOC0060
INC01118,2025-12-25,Data Breach,Medium,Low,Investigating,Yes,LOC0044
INC01119,2024-11-11,Unauthorized Access,Medium,Significant,Investigating,No,LOC0040
INC01120,2025-03-01,Insider Threat,Medium,Moderate,Resolved,Yes,LOC0011
INC01121,2024-08-07,Data Breach,Medium,Significant,Contained,Yes,LOC0051
INC01122,2023-07-27,Phishing,High,Severe,Resolved,No,LOC0058
INC01123,2026-02-19,Malware,Medium,Significant,Resolved,No,LOC0011
INC01124,2025-09-14,DDoS,Low,Severe,Investigating,No,LOC0064
INC01125,2026-06-24,DDoS,High,Moderate,Open,Yes,LOC0017
INC01126,2025-12-28,Phishing,Medium,Severe,Resolved,Yes,LOC0015
INC01127,2024-01-07,Insider Threat,Medium,Moderate,Resolved,Yes,LOC0041
INC01128,2023-11-21,Unauthorized Access,Medium,Low,Resolved,Yes,LOC0039
INC01129,2023-11-14,Data Breach,High,Significant,Open,No,LOC0092
INC01130,2026-03-19,Malware,Medium,Low,Investigating,No,LOC0007
INC01131,2024-12-12,Insider Threat,High,Severe,Open,No,LOC0035
INC01132,2024-08-03,Phishing,Critical,Significant,Resolved,No,LOC0074
INC01133,2026-05-21,DDoS,High,Severe,Resolved,No,LOC0025
INC01134,2025-02-09,DDoS,Medium,Moderate,Contained,Yes,LOC0099
INC01135,2026-03-07,Insider Threat,High,Moderate,Resolved,Yes,LOC0075
INC01136,2026-06-11,Ransomware,Medium,Significant,Investigating,No,LOC0095
INC01137,2023-04-12,Phishing,Medium,Moderate,Resolved,No,LOC0095
INC01138,2024-04-06,Ransomware,High,Significant,Open,No,LOC0011
INC01139,2025-07-26,Ransomware,Medium,Significant,Resolved,No,LOC0046
INC01140,2025-11-04,Phishing,Low,Severe,Resolved,No,LOC0075
INC01141,2023-07-09,Phishing,Medium,Significant,Resolved,Yes,LOC0001
INC01142,2024-02-11,Phishing,Low,Low,Investigating,Yes,LOC0046
INC01143,2025-10-17,DDoS,Medium,Moderate,Resolved,Yes,LOC0069
INC01144,2023-05-25,Ransomware,High,Significant,Resolved,No,LOC0080
INC01145,2025-02-06,DDoS,Critical,Low,Investigating,No,LOC0042
INC01146,2024-01-14,Data Breach,Low,Moderate,Investigating,No,LOC0087
INC01147,2023-10-04,Phishing,High,Moderate,Resolved,Yes,LOC0068
INC01148,2024-10-20,Web Attack,Medium,Low,Investigating,No,LOC0005
INC01149,2024-06-12,Insider Threat,Low,Moderate,Open,No,LOC0028
INC01150,2025-03-22,Phishing,Medium,Low,Investigating,No,LOC0094
INC01151,2024-02-10,Ransomware,Low,Significant,Investigating,No,LOC0001
INC01152,2025-11-17,Phishing,Medium,Low,Contained,Yes,LOC0011
INC01153,2023-04-10,Ransomware,Medium,Significant,Resolved,Yes,LOC0035
INC01154,2026-01-05,Ransomware,Medium,Moderate,Investigating,No,LOC0100
INC01155,2023-02-08,Phishing,High,Severe,Resolved,No,LOC0071
INC01156,2025-07-28,Malware,Low,Low,Investigating,No,LOC0015
INC01157,2024-03-18,DDoS,Low,Moderate,Investigating,No,LOC0040
INC01158,2024-05-04,Data Breach,Low,Moderate,Investigating,No,LOC0094
INC01159,2023-01-25,Ransomware,High,Moderate,Resolved,No,LOC0022
INC01160,2025-06-15,Insider Threat,Medium,Moderate,Resolved,Yes,LOC0058
INC01161,2023-07-31,Ransomware,High,Severe,Contained,Yes,LOC0047
INC01162,2025-04-21,Web Attack,Medium,Severe,Open,No,LOC0077
INC01163,2025-07-15,Phishing,Low,Moderate,Investigating,No,LOC0076
INC01164,2025-12-15,Unauthorized Access,Critical,Low,Investigating,Yes,LOC0084
INC01165,2025-06-23,Insider Threat,Low,Significant,Resolved,Yes,LOC0012
INC01166,2024-01-21,Malware,Low,Significant,Open,Yes,LOC0046
INC01167,2025-08-01,Web Attack,Low,Moderate,Resolved,Yes,LOC0070
INC01168,2025-11-20,Ransomware,Critical,Significant,Resolved,Yes,LOC0042
INC01169,2024-02-10,DDoS,High,Moderate,Contained,Yes,LOC0067
INC01170,2023-06-08,Data Breach,High,Significant,Resolved,No,LOC0064
INC01171,2026-02-10,Data Breach,Critical,Moderate,Open,No,LOC0038
INC01172,2023-07-08,Malware,Low,Moderate,Resolved,No,LOC0011
INC01173,2025-01-28,Insider Threat,Critical,Moderate,Open,No,LOC0098
INC01174,2023-10-29,Unauthorized Access,Medium,Significant,Resolved,Yes,LOC0083
INC01175,2023-06-10,Web Attack,High,Low,Contained,No,LOC0090
INC01176,2025-09-18,DDoS,Medium,Significant,Open,No,LOC0030
INC01177,2023-07-03,Unauthorized Access,Medium,Significant,Resolved,No,LOC0032
INC01178,2025-05-05,DDoS,Critical,Significant,Open,Yes,LOC0033
INC01179,2025-06-04,Web Attack,Low,Low,Investigating,No,LOC0004
INC01180,2023-03-18,Insider Threat,Critical,Moderate,Resolved,No,LOC0017
INC01181,2023-08-09,Web Attack,Medium,Moderate,Contained,No,LOC0031
INC01182,2025-10-11,Unauthorized Access,High,Significant,Resolved,Yes,LOC0099
INC01183,2024-10-09,Insider Threat,Critical,Severe,Resolved,No,LOC0021
INC01184,2023-06-04,Ransomware,Low,Moderate,Resolved,No,LOC0051
INC01185,2026-06-20,DDoS,Critical,Severe,Investigating,No,LOC0055
INC01186,2023-12-05,Insider Threat,High,Low,Investigating,Yes,LOC0036
INC01187,2023-01-06,Malware,High,Moderate,Resolved,No,LOC0092
INC01188,2026-03-26,Data Breach,Low,Low,Open,No,LOC0010
INC01189,2023-01-22,Malware,High,Significant,Contained,Yes,LOC0088
INC01190,2024-12-07,Unauthorized Access,High,Low,Investigating,No,LOC0075
INC01191,2026-06-22,DDoS,Medium,Moderate,Investigating,No,LOC0031
INC01192,2025-01-07,DDoS,Low,Significant,Resolved,No,LOC0077
INC01193,2025-01-16,DDoS,Medium,Significant,Resolved,Yes,LOC0043
INC01194,2024-05-10,DDoS,Critical,Low,Resolved,No,LOC0098
INC01195,2023-06-12,DDoS,Low,Low,Resolved,No,LOC0004
INC01196,2025-01-01,DDoS,High,Moderate,Investigating,Yes,LOC0003
INC01197,2026-02-19,Unauthorized Access,Critical,Moderate,Contained,Yes,LOC0055
INC01198,2023-04-27,Insider Threat,Low,Moderate,Open,Yes,LOC0094
INC01199,2026-01-29,Unauthorized Access,Low,Significant,Resolved,Yes,LOC0007
INC01200,2024-06-14,Data Breach,High,Moderate,Investigating,No,LOC0078
INC01201,2024-11-15,Insider Threat,Low,Significant,Resolved,No,LOC0094
INC01202,2023-07-31,Web Attack,High,Moderate,Investigating,Yes,LOC0049
INC01203,2025-03-05,Malware,High,Moderate,Resolved,No,LOC0087
INC01204,2023-08-21,Data Breach,High,Low,Resolved,Yes,LOC0076
INC01205,2023-12-15,Phishing,Medium,Moderate,Resolved,No,LOC0022
INC01206,2023-03-06,Phishing,High,Low,Open,No,LOC0086
INC01207,2024-07-25,Insider Threat,High,Moderate,Resolved,No,LOC0070
INC01208,2025-01-29,Malware,Medium,Severe,Investigating,No,LOC0002
INC01209,2023-06-18,Insider Threat,High,Severe,Investigating,No,LOC0057
INC01210,2024-01-12,Insider Threat,Critical,Moderate,Investigating,Yes,LOC0066
INC01211,2024-03-14,Web Attack,High,Significant,Investigating,Yes,LOC0081
INC01212,2025-04-27,Data Breach,Medium,Significant,Resolved,No,LOC0078
INC01213,2026-06-01,Insider Threat,Medium,Significant,Investigating,Yes,LOC0048
INC01214,2025-12-03,Malware,Low,Moderate,Contained,No,LOC0030
INC01215,2023-08-31,Web Attack,Medium,Moderate,Resolved,Yes,LOC0020
INC01216,2023-01-24,Phishing,Low,Moderate,Resolved,No,LOC0009
INC01217,2023-03-08,Ransomware,Critical,Low,Resolved,No,LOC0064
INC01218,2025-01-30,Phishing,Medium,Moderate,Resolved,No,LOC0096
INC01219,2023-07-19,DDoS,High,Severe,Investigating,No,LOC0009
INC01220,2023-10-23,Data Breach,Low,Severe,Resolved,Yes,LOC0071
INC01221,2025-12-18,Ransomware,Medium,Low,Open,Yes,LOC0059
INC01222,2026-01-20,Insider Threat,Medium,Moderate,Investigating,No,LOC0018
INC01223,2025-12-07,Unauthorized Access,Medium,Moderate,Open,No,LOC0022
INC01224,2023-11-20,Data Breach,High,Moderate,Resolved,No,LOC0029
INC01225,2025-03-02,Web Attack,Critical,Significant,Contained,No,LOC0069
INC01226,2025-02-18,DDoS,Critical,Low,Resolved,No,LOC0030
INC01227,2023-08-25,Ransomware,Low,Severe,Contained,Yes,LOC0083
INC01228,2024-12-07,Web Attack,High,Severe,Contained,Yes,LOC0037
INC01229,2024-11-01,Unauthorized Access,Low,Significant,Contained,No,LOC0011
INC01230,2024-05-20,Unauthorized Access,Critical,Significant,Open,No,LOC0010
INC01231,2025-08-17,Ransomware,Medium,Moderate,Contained,No,LOC0041
INC01232,2025-05-15,Phishing,Medium,Moderate,Resolved,No,LOC0041
INC01233,2024-11-11,Phishing,Low,Low,Resolved,No,LOC0074
INC01234,2025-07-15,Phishing,Low,Significant,Open,No,LOC0048
INC01235,2025-09-01,Phishing,Medium,Low,Resolved,Yes,LOC0017
INC01236,2024-12-24,Data Breach,Critical,Significant,Investigating,No,LOC0022
INC01237,2023-12-08,Malware,High,Moderate,Open,No,LOC0057
INC01238,2025-07-05,Data Breach,Critical,Moderate,Investigating,No,LOC0034
INC01239,2026-06-09,Web Attack,Low,Moderate,Contained,Yes,LOC0068
INC01240,2023-07-11,Insider Threat,High,Severe,Investigating,No,LOC0093
INC01241,2024-06-19,DDoS,Medium,Low,Resolved,No,LOC0036
INC01242,2026-03-26,Malware,High,Low,Investigating,Yes,LOC0056
INC01243,2024-10-19,Insider Threat,Medium,Low,Resolved,Yes,LOC0084
INC01244,2026-04-18,Malware,Medium,Significant,Investigating,Yes,LOC0022
INC01245,2023-01-16,Data Breach,High,Severe,Resolved,No,LOC0052
INC01246,2023-02-14,Data Breach,Medium,Moderate,Resolved,No,LOC0031
INC01247,2025-10-13,Phishing,Medium,Severe,Contained,Yes,LOC0063
INC01248,2024-04-02,Data Breach,High,Moderate,Open,No,LOC0075
INC01249,2024-10-26,Phishing,Low,Significant,Contained,No,LOC0015
INC01250,2024-06-30,Phishing,Critical,Low,Resolved,No,LOC0019
INC01251,2024-06-04,Insider Threat,Medium,Moderate,Resolved,No,LOC0003
INC01252,2026-04-14,Web Attack,High,Significant,Investigating,No,LOC0002
INC01253,2023-05-01,Ransomware,High,Significant,Resolved,No,LOC0006
INC01254,2025-09-13,Web Attack,High,Moderate,Contained,Yes,LOC0071
INC01255,2025-04-19,Web Attack,High,Significant,Investigating,No,LOC0091
INC01256,2024-05-19,Insider Threat,Critical,Severe,Resolved,No,LOC0041
INC01257,2023-07-24,Phishing,High,Moderate,Contained,No,LOC0089
INC01258,2025-05-21,Ransomware,Medium,Significant,Contained,No,LOC0073
INC01259,2023-07-10,Data Breach,Low,Significant,Resolved,No,LOC0081
INC01260,2024-04-04,Web Attack,High,Moderate,Investigating,No,LOC0074
INC01261,2026-05-12,Insider Threat,Low,Severe,Resolved,Yes,LOC0020
INC01262,2023-12-05,DDoS,Medium,Moderate,Contained,No,LOC0053
INC01263,2023-08-16,Phishing,Low,Significant,Open,Yes,LOC0053
INC01264,2025-05-20,Web Attack,High,Low,Contained,Yes,LOC0065
INC01265,2023-09-12,Ransomware,Low,Moderate,Resolved,Yes,LOC0080
INC01266,2026-03-20,Ransomware,High,Significant,Contained,Yes,LOC0012
INC01267,2026-01-01,Web Attack,High,Moderate,Open,No,LOC0068
INC01268,2026-06-09,Unauthorized Access,Critical,Severe,Resolved,No,LOC0084
INC01269,2026-03-11,Ransomware,Medium,Severe,Resolved,No,LOC0012
INC01270,2023-11-08,Malware,High,Low,Resolved,Yes,LOC0042
INC01271,2023-09-28,DDoS,High,Moderate,Resolved,No,LOC0090
INC01272,2024-03-13,Web Attack,Medium,Moderate,Contained,No,LOC0003
INC01273,2024-08-22,DDoS,High,Moderate,Resolved,No,LOC0017
INC01274,2026-01-28,Data Breach,Medium,Moderate,Resolved,No,LOC0081
INC01275,2025-07-25,Ransomware,Critical,Severe,Resolved,No,LOC0018
INC01276,2025-04-02,Insider Threat,Low,Significant,Resolved,Yes,LOC0071
INC01277,2026-01-26,Insider Threat,Critical,Low,Contained,No,LOC0091
INC01278,2025-04-04,Unauthorized Access,High,Moderate,Open,No,LOC0050
INC01279,2024-04-29,Insider Threat,Medium,Significant,Resolved,Yes,LOC0049
INC01280,2024-06-11,Unauthorized Access,High,Moderate,Investigating,No,LOC0043
INC01281,2024-10-22,DDoS,Low,Low,Open,No,LOC0038
INC01282,2023-04-24,Data Breach,High,Moderate,Contained,No,LOC0039
INC01283,2025-08-05,Insider Threat,High,Moderate,Resolved,No,LOC0056
INC01284,2025-04-13,Insider Threat,Low,Moderate,Resolved,No,LOC0090
INC01285,2025-07-22,Phishing,Low,Significant,Resolved,No,LOC0099
INC01286,2024-11-12,Data Breach,High,Moderate,Resolved,No,LOC0087
INC01287,2025-09-26,Malware,Medium,Significant,Resolved,No,LOC0012
INC01288,2026-04-27,Unauthorized Access,Critical,Moderate,Resolved,No,LOC0031
INC01289,2024-07-21,Unauthorized Access,High,Severe,Open,Yes,LOC0076
INC01290,2023-05-14,Ransomware,High,Low,Resolved,No,LOC0055
INC01291,2025-09-21,Web Attack,Medium,Low,Investigating,No,LOC0034
INC01292,2026-02-28,Web Attack,High,Moderate,Open,No,LOC0032
INC01293,2025-06-12,Malware,Critical,Moderate,Investigating,No,LOC0012
INC01294,2026-01-10,Phishing,Low,Moderate,Resolved,No,LOC0034
INC01295,2026-01-04,Phishing,Medium,Significant,Resolved,No,LOC0043
INC01296,2025-10-16,Web Attack,Medium,Moderate,Resolved,Yes,LOC0042
INC01297,2024-10-04,Unauthorized Access,Medium,Low,Resolved,Yes,LOC0055
INC01298,2023-05-08,Data Breach,High,Moderate,Resolved,No,LOC0028
INC01299,2023-01-05,Insider Threat,Medium,Significant,Investigating,No,LOC0021
INC01300,2023-09-19,Insider Threat,High,Severe,Resolved,Yes,LOC0089
INC01301,2024-07-04,Malware,Medium,Significant,Resolved,Yes,LOC0041
INC01302,2025-08-07,Phishing,Low,Significant,Resolved,Yes,LOC0026
INC01303,2024-08-05,DDoS,Medium,Significant,Investigating,No,LOC0064
INC01304,2023-01-30,Ransomware,Critical,Significant,Open,No,LOC0055
INC01305,2023-09-26,Data Breach,High,Moderate,Resolved,No,LOC0058
INC01306,2026-06-04,Phishing,Medium,Significant,Investigating,Yes,LOC0023
INC01307,2026-06-15,Ransomware,High,Significant,Contained,Yes,LOC0073
INC01308,2024-04-26,Phishing,Low,Moderate,Contained,Yes,LOC0020
INC01309,2025-10-24,Phishing,Medium,Significant,Investigating,No,LOC0084
INC01310,2025-07-07,Phishing,Medium,Moderate,Open,Yes,LOC0043
INC01311,2026-04-04,Phishing,Critical,Moderate,Resolved,No,LOC0041
INC01312,2026-02-07,Unauthorized Access,High,Low,Resolved,No,LOC0039
INC01313,2025-03-13,DDoS,High,Significant,Resolved,No,LOC0043
INC01314,2024-05-18,DDoS,Low,Severe,Investigating,No,LOC0067
INC01315,2025-03-11,DDoS,Medium,Low,Investigating,Yes,LOC0050
INC01316,2024-03-20,Data Breach,High,Moderate,Contained,Yes,LOC0013
INC01317,2025-02-16,Insider Threat,Medium,Low,Contained,No,LOC0057
INC01318,2024-12-30,Unauthorized Access,Critical,Low,Open,No,LOC0027
INC01319,2025-01-11,Data Breach,High,Severe,Resolved,No,LOC0011
INC01320,2024-05-06,Data Breach,Medium,Moderate,Resolved,No,LOC0084
INC01321,2024-06-06,Data Breach,High,Moderate,Contained,No,LOC0032
INC01322,2023-01-14,Phishing,Critical,Moderate,Contained,Yes,LOC0060
INC01323,2025-02-07,Web Attack,Medium,Severe,Contained,No,LOC0018
INC01324,2025-01-05,Phishing,High,Moderate,Open,Yes,LOC0034
INC01325,2026-04-09,DDoS,Critical,Significant,Investigating,Yes,LOC0039
INC01326,2024-10-05,Data Breach,Medium,Moderate,Contained,Yes,LOC0014
INC01327,2024-08-20,DDoS,Critical,Low,Contained,No,LOC0098
INC01328,2023-03-28,Phishing,Low,Significant,Resolved,No,LOC0032
INC01329,2023-09-09,Web Attack,High,Low,Resolved,Yes,LOC0059
INC01330,2024-03-07,Malware,High,Significant,Investigating,Yes,LOC0057
INC01331,2024-04-26,Phishing,High,Moderate,Open,No,LOC0043
INC01332,2024-04-08,Web Attack,Medium,Significant,Open,No,LOC0059
INC01333,2024-05-18,Data Breach,High,Significant,Investigating,Yes,LOC0057
INC01334,2025-09-08,Malware,Low,Significant,Resolved,No,LOC0009
INC01335,2023-06-17,Insider Threat,Medium,Low,Resolved,No,LOC0067
INC01336,2024-02-29,Web Attack,Medium,Significant,Resolved,No,LOC0012
INC01337,2023-07-27,Malware,High,Severe,Resolved,No,LOC0044
INC01338,2024-01-29,DDoS,Medium,Moderate,Contained,Yes,LOC0037
INC01339,2025-05-24,DDoS,Medium,Moderate,Investigating,Yes,LOC0045
INC01340,2023-03-01,Phishing,Critical,Significant,Contained,No,LOC0008
INC01341,2024-03-09,Phishing,Medium,Low,Investigating,Yes,LOC0071
INC01342,2023-01-31,Phishing,Medium,Significant,Resolved,No,LOC0042
INC01343,2026-05-04,Phishing,Medium,Significant,Contained,Yes,LOC0007
INC01344,2025-07-17,DDoS,Medium,Low,Investigating,No,LOC0001
INC01345,2023-11-08,DDoS,High,Significant,Investigating,No,LOC0055
INC01346,2023-09-11,Phishing,Medium,Significant,Investigating,No,LOC0067
INC01347,2023-05-07,Ransomware,Low,Moderate,Resolved,No,LOC0055
INC01348,2024-08-26,Phishing,Critical,Severe,Open,No,LOC0073
INC01349,2025-08-20,Insider Threat,High,Low,Open,Yes,LOC0076
INC01350,2025-01-16,Phishing,High,Moderate,Investigating,No,LOC0088
INC01351,2026-01-30,Web Attack,Critical,Severe,Resolved,Yes,LOC0099
INC01352,2024-03-15,Unauthorized Access,Critical,Moderate,Contained,No,LOC0089
INC01353,2023-12-22,Insider Threat,Medium,Significant,Resolved,No,LOC0080
INC01354,2024-09-02,Data Breach,High,Low,Contained,Yes,LOC0044
INC01355,2023-09-16,Ransomware,High,Moderate,Open,Yes,LOC0051
INC01356,2026-05-30,Unauthorized Access,Medium,Low,Resolved,No,LOC0062
INC01357,2023-08-26,Ransomware,Medium,Significant,Investigating,Yes,LOC0017
INC01358,2024-09-03,Malware,Low,Significant,Open,No,LOC0068
INC01359,2024-10-28,Ransomware,High,Severe,Resolved,Yes,LOC0059
INC01360,2023-03-14,Ransomware,High,Severe,Open,No,LOC0053
INC01361,2024-08-21,Phishing,High,Significant,Open,No,LOC0084
INC01362,2024-08-03,Malware,Medium,Significant,Resolved,No,LOC0069
INC01363,2023-11-28,Web Attack,Medium,Moderate,Contained,Yes,LOC0094
INC01364,2023-06-13,Unauthorized Access,Medium,Severe,Investigating,No,LOC0098
INC01365,2023-02-27,DDoS,High,Significant,Contained,No,LOC0083
INC01366,2023-01-11,Web Attack,Critical,Severe,Resolved,No,LOC0030
INC01367,2024-09-06,Phishing,Critical,Moderate,Open,No,LOC0019
INC01368,2023-04-25,DDoS,Critical,Moderate,Open,No,LOC0030
INC01369,2026-05-10,Insider Threat,Critical,Significant,Resolved,No,LOC0072
INC01370,2023-11-09,Data Breach,Critical,Moderate,Resolved,No,LOC0087
INC01371,2025-04-13,DDoS,Medium,Moderate,Resolved,No,LOC0089
INC01372,2025-05-10,Ransomware,Low,Severe,Contained,No,LOC0069
INC01373,2024-09-24,Malware,Low,Moderate,Open,Yes,LOC0069
INC01374,2026-02-02,Malware,Medium,Moderate,Contained,No,LOC0096
INC01375,2023-05-22,Phishing,Medium,Moderate,Resolved,No,LOC0069
INC01376,2023-10-26,Insider Threat,Low,Moderate,Investigating,No,LOC0015
INC01377,2023-11-19,Data Breach,Critical,Significant,Resolved,No,LOC0051
INC01378,2023-06-22,DDoS,Medium,Severe,Investigating,No,LOC0036
INC01379,2024-01-12,Insider Threat,Critical,Severe,Resolved,No,LOC0064
INC01380,2024-02-04,Phishing,High,Significant,Resolved,No,LOC0064
INC01381,2025-09-03,Phishing,High,Significant,Contained,No,LOC0030
INC01382,2024-01-21,DDoS,High,Moderate,Resolved,No,LOC0030
INC01383,2026-01-24,Web Attack,Medium,Severe,Resolved,No,LOC0009
INC01384,2025-09-13,Unauthorized Access,High,Moderate,Investigating,Yes,LOC0030
INC01385,2026-02-25,Insider Threat,Medium,Low,Contained,No,LOC0083
INC01386,2023-05-15,Phishing,Critical,Severe,Resolved,No,LOC0066
INC01387,2026-06-11,Insider Threat,Medium,Severe,Open,No,LOC0095
INC01388,2025-02-23,Malware,Medium,Moderate,Contained,No,LOC0093
INC01389,2026-06-08,Phishing,High,Significant,Investigating,No,LOC0086
INC01390,2026-05-01,Unauthorized Access,High,Moderate,Resolved,No,LOC0018
INC01391,2025-01-21,Malware,Medium,Moderate,Contained,No,LOC0034
INC01392,2023-04-02,Insider Threat,High,Moderate,Resolved,No,LOC0006
INC01393,2024-06-07,Insider Threat,Low,Low,Contained,Yes,LOC0010
INC01394,2023-06-25,Unauthorized Access,High,Significant,Investigating,No,LOC0024
INC01395,2026-04-17,Ransomware,Medium,Moderate,Resolved,No,LOC0029
INC01396,2024-01-24,Malware,Medium,Moderate,Open,No,LOC0002
INC01397,2023-10-11,Unauthorized Access,Low,Moderate,Open,Yes,LOC0085
INC01398,2024-12-07,Unauthorized Access,Medium,Severe,Contained,No,LOC0053
INC01399,2024-06-26,Insider Threat,Medium,Significant,Resolved,Yes,LOC0066
INC01400,2023-05-04,Unauthorized Access,Medium,Severe,Contained,Yes,LOC0066
INC01401,2025-11-08,Phishing,Medium,Low,Open,No,LOC0097
INC01402,2025-12-16,Malware,Medium,Significant,Investigating,Yes,LOC0015
INC01403,2025-08-06,Insider Threat,High,Severe,Investigating,No,LOC0035
INC01404,2025-02-26,Phishing,Low,Moderate,Open,No,LOC0031
INC01405,2024-05-29,Web Attack,High,Moderate,Contained,Yes,LOC0056
INC01406,2024-11-23,Malware,Critical,Moderate,Open,No,LOC0053
INC01407,2024-10-27,Data Breach,Medium,Moderate,Investigating,No,LOC0080
INC01408,2023-07-31,Web Attack,Critical,Moderate,Resolved,No,LOC0057
INC01409,2023-04-15,DDoS,Low,Moderate,Resolved,No,LOC0024
INC01410,2023-11-20,Malware,Low,Moderate,Investigating,No,LOC0057
INC01411,2024-08-03,Web Attack,High,Significant,Investigating,Yes,LOC0097
INC01412,2023-07-24,Phishing,High,Low,Investigating,Yes,LOC0058
INC01413,2023-05-17,Unauthorized Access,Critical,Moderate,Resolved,No,LOC0060
INC01414,2025-12-23,Web Attack,Low,Significant,Investigating,No,LOC0018
INC01415,2024-04-23,Data Breach,High,Low,Investigating,No,LOC0001
INC01416,2025-01-16,Malware,Medium,Moderate,Contained,No,LOC0021
INC01417,2024-10-31,Insider Threat,Medium,Moderate,Investigating,Yes,LOC0003
INC01418,2025-07-27,Phishing,Low,Low,Investigating,No,LOC0046
INC01419,2025-08-02,Data Breach,Critical,Moderate,Open,No,LOC0089
INC01420,2024-01-14,Unauthorized Access,Low,Low,Resolved,No,LOC0045
INC01421,2025-12-18,Ransomware,Critical,Moderate,Resolved,No,LOC0065
INC01422,2024-04-19,DDoS,High,Severe,Resolved,Yes,LOC0086
INC01423,2024-05-31,Malware,High,Severe,Resolved,Yes,LOC0077
INC01424,2023-05-22,Web Attack,High,Moderate,Investigating,No,LOC0066
INC01425,2025-08-28,Phishing,Critical,Moderate,Resolved,Yes,LOC0079
INC01426,2023-02-08,Ransomware,Medium,Moderate,Resolved,No,LOC0029
INC01427,2025-09-13,Unauthorized Access,Low,Severe,Resolved,No,LOC0043
INC01428,2023-02-25,Data Breach,High,Significant,Resolved,Yes,LOC0040
INC01429,2023-09-22,Unauthorized Access,Medium,Low,Contained,No,LOC0080
INC01430,2025-02-09,Unauthorized Access,Low,Low,Investigating,Yes,LOC0041
INC01431,2026-04-17,Unauthorized Access,Medium,Moderate,Contained,Yes,LOC0094
INC01432,2024-06-05,Insider Threat,Medium,Severe,Open,No,LOC0019
INC01433,2023-06-04,DDoS,Low,Severe,Contained,No,LOC0018
INC01434,2023-10-25,Insider Threat,Low,Low,Open,No,LOC0072
INC01435,2026-02-18,Insider Threat,Critical,Significant,Open,Yes,LOC0077
INC01436,2025-07-17,Web Attack,Medium,Low,Resolved,No,LOC0068
INC01437,2023-05-09,Web Attack,Critical,Significant,Resolved,No,LOC0031
INC01438,2024-05-06,Insider Threat,Critical,Severe,Resolved,No,LOC0001
INC01439,2023-12-04,Phishing,Low,Moderate,Contained,No,LOC0033
INC01440,2023-08-16,Insider Threat,High,Low,Resolved,No,LOC0047
INC01441,2025-02-27,Data Breach,High,Significant,Resolved,Yes,LOC0042
INC01442,2023-08-18,Ransomware,High,Moderate,Resolved,No,LOC0093
INC01443,2025-04-10,Data Breach,Low,Significant,Resolved,No,LOC0087
INC01444,2024-06-12,Ransomware,Medium,Moderate,Contained,No,LOC0078
INC01445,2023-03-20,Unauthorized Access,Low,Severe,Contained,No,LOC0003
INC01446,2024-07-28,Insider Threat,High,Moderate,Resolved,No,LOC0013
