Incident_ID,Location_ID,Location_Name,City,State,Country,Latitude,Longitude
INC00913,LOC0040,Lucknow Site 3,Lucknow,Uttar Pradesh,India,26.896747,80.921452
INC00914,LOC0085,Lucknow Site 6,Lucknow,Uttar Pradesh,India,26.834169,80.942939
INC00915,LOC0026,Patna Site 2,Patna,Bihar,India,25.61723,85.188103
INC00916,LOC0097,Pune Site 7,Pune,Maharashtra,India,18.489745,73.973616
INC00917,LOC0076,Delhi Site 6,Delhi,Delhi,India,28.601209,77.126148
INC00918,LOC0090,Chandigarh Site 6,Chandigarh,Chandigarh,India,30.723809,76.802266
INC00919,LOC0051,Hyderabad Site 4,Hyderabad,Telangana,India,17.354747,78.590638
INC00920,LOC0023,Ahmedabad Site 2,Ahmedabad,Gujarat,India,23.031835,72.588895
INC00921,LOC0004,Kolkata Site 1,Kolkata,West Bengal,India,22.582827,88.338601
INC00922,LOC0054,Jaipur Site 4,Jaipur,Rajasthan,India,26.836398,75.760177
INC00923,LOC0040,Lucknow Site 3,Lucknow,Uttar Pradesh,India,26.896747,80.921452
INC00924,LOC0012,Bhopal Site 1,Bhopal,Madhya Pradesh,India,23.357703,77.400238
INC00925,LOC0093,Bengaluru Site 7,Bengaluru,Karnataka,India,13.005901,77.71746
INC00926,LOC0098,Ahmedabad Site 7,Ahmedabad,Gujarat,India,22.933936,72.499822
INC00927,LOC0038,Ahmedabad Site 3,Ahmedabad,Gujarat,India,23.033894,72.626639
INC00928,LOC0067,Pune Site 5,Pune,Maharashtra,India,18.571212,73.838922
INC00929,LOC0042,Bhopal Site 3,Bhopal,Madhya Pradesh,India,23.230856,77.382061
INC00930,LOC0050,Chennai Site 4,Chennai,Tamil Nadu,India,13.114682,80.198262
INC00931,LOC0063,Bengaluru Site 5,Bengaluru,Karnataka,India,13.038409,77.62315
INC00932,LOC0042,Bhopal Site 3,Bhopal,Madhya Pradesh,India,23.230856,77.382061
INC00933,LOC0081,Hyderabad Site 6,Hyderabad,Telangana,India,17.307791,78.428682
INC00934,LOC0019,Kolkata Site 2,Kolkata,West Bengal,India,22.563484,88.296687
INC00935,LOC0067,Pune Site 5,Pune,Maharashtra,India,18.571212,73.838922
INC00936,LOC0099,Jaipur Site 7,Jaipur,Rajasthan,India,26.963866,75.755732
INC00937,LOC0086,Patna Site 6,Patna,Bihar,India,25.541717,85.173286
INC00938,LOC0005,Chennai Site 1,Chennai,Tamil Nadu,India,13.081356,80.202456
INC00939,LOC0012,Bhopal Site 1,Bhopal,Madhya Pradesh,India,23.357703,77.400238
INC00940,LOC0063,Bengaluru Site 5,Bengaluru,Karnataka,India,13.038409,77.62315
INC00941,LOC0093,Bengaluru Site 7,Bengaluru,Karnataka,India,13.005901,77.71746
INC00942,LOC0085,Lucknow Site 6,Lucknow,Uttar Pradesh,India,26.834169,80.942939
INC00943,LOC0091,Delhi Site 7,Delhi,Delhi,India,28.71838,77.226551
INC00944,LOC0015,Chandigarh Site 1,Chandigarh,Chandigarh,India,30.766319,76.813866
INC00945,LOC0052,Pune Site 4,Pune,Maharashtra,India,18.491899,73.915701
INC00946,LOC0073,Kochi Site 5,Kochi,Kerala,India,9.866165,76.234071
INC00947,LOC0063,Bengaluru Site 5,Bengaluru,Karnataka,India,13.038409,77.62315
INC00948,LOC0078,Bengaluru Site 6,Bengaluru,Karnataka,India,12.967297,77.736034
INC00949,LOC0022,Pune Site 2,Pune,Maharashtra,India,18.467159,73.875273
INC00950,LOC0046,Delhi Site 4,Delhi,Delhi,India,28.667131,77.201121
INC00951,LOC0045,Chandigarh Site 3,Chandigarh,Chandigarh,India,30.77176,76.815122
INC00952,LOC0094,Kolkata Site 7,Kolkata,West Bengal,India,22.587259,88.265942
INC00953,LOC0021,Hyderabad Site 2,Hyderabad,Telangana,India,17.44446,78.530152
INC00954,LOC0033,Bengaluru Site 3,Bengaluru,Karnataka,India,13.028498,77.658068
INC00955,LOC0003,Bengaluru Site 1,Bengaluru,Karnataka,India,12.815517,77.490426
INC00956,LOC0016,Delhi Site 2,Delhi,Delhi,India,28.785232,77.176487
INC00957,LOC0099,Jaipur Site 7,Jaipur,Rajasthan,India,26.963866,75.755732
INC00958,LOC0085,Lucknow Site 6,Lucknow,Uttar Pradesh,India,26.834169,80.942939
INC00959,LOC0026,Patna Site 2,Patna,Bihar,India,25.61723,85.188103
INC00960,LOC0071,Patna Site 5,Patna,Bihar,India,25.627253,85.058437
INC00961,LOC0060,Chandigarh Site 4,Chandigarh,Chandigarh,India,30.861442,76.760252
INC00962,LOC0091,Delhi Site 7,Delhi,Delhi,India,28.71838,77.226551
INC00963,LOC0031,Delhi Site 3,Delhi,Delhi,India,28.47927,77.182209
INC00964,LOC0100,Lucknow Site 7,Lucknow,Uttar Pradesh,India,26.84629,80.933125
INC00965,LOC0038,Ahmedabad Site 3,Ahmedabad,Gujarat,India,23.033894,72.626639
INC00966,LOC0072,Bhopal Site 5,Bhopal,Madhya Pradesh,India,23.089336,77.434017
INC00967,LOC0040,Lucknow Site 3,Lucknow,Uttar Pradesh,India,26.896747,80.921452
INC00968,LOC0068,Ahmedabad Site 5,Ahmedabad,Gujarat,India,22.904835,72.490154
INC00969,LOC0034,Kolkata Site 3,Kolkata,West Bengal,India,22.544702,88.326912
INC00970,LOC0085,Lucknow Site 6,Lucknow,Uttar Pradesh,India,26.834169,80.942939
INC00971,LOC0064,Kolkata Site 5,Kolkata,West Bengal,India,22.689664,88.268799
INC00972,LOC0029,Bhubaneswar Site 2,Bhubaneswar,Odisha,India,20.274089,85.944095
INC00973,LOC0097,Pune Site 7,Pune,Maharashtra,India,18.489745,73.973616
INC00974,LOC0071,Patna Site 5,Patna,Bihar,India,25.627253,85.058437
INC00975,LOC0043,Kochi Site 3,Kochi,Kerala,India,9.835533,76.306258
INC00976,LOC0014,Bhubaneswar Site 1,Bhubaneswar,Odisha,India,20.338685,85.853736
INC00977,LOC0098,Ahmedabad Site 7,Ahmedabad,Gujarat,India,22.933936,72.499822
INC00978,LOC0076,Delhi Site 6,Delhi,Delhi,India,28.601209,77.126148
INC00979,LOC0067,Pune Site 5,Pune,Maharashtra,India,18.571212,73.838922
INC00980,LOC0084,Jaipur Site 6,Jaipur,Rajasthan,India,26.986926,75.818096
INC00981,LOC0061,Delhi Site 5,Delhi,Delhi,India,28.53202,77.223342
INC00982,LOC0024,Jaipur Site 2,Jaipur,Rajasthan,India,26.982114,75.805188
INC00983,LOC0024,Jaipur Site 2,Jaipur,Rajasthan,India,26.982114,75.805188
INC00984,LOC0008,Ahmedabad Site 1,Ahmedabad,Gujarat,India,23.059901,72.502657
INC00985,LOC0007,Pune Site 1,Pune,Maharashtra,India,18.525682,73.946879
INC00986,LOC0073,Kochi Site 5,Kochi,Kerala,India,9.866165,76.234071
INC00987,LOC0086,Patna Site 6,Patna,Bihar,India,25.541717,85.173286
INC00988,LOC0017,Mumbai Site 2,Mumbai,Maharashtra,India,19.035021,72.812598
INC00989,LOC0058,Kochi Site 4,Kochi,Kerala,India,9.93697,76.224941
INC00990,LOC0013,Kochi Site 1,Kochi,Kerala,India,9.896934,76.239129
INC00991,LOC0042,Bhopal Site 3,Bhopal,Madhya Pradesh,India,23.230856,77.382061
INC00992,LOC0080,Chennai Site 6,Chennai,Tamil Nadu,India,13.042756,80.175904
INC00993,LOC0082,Pune Site 6,Pune,Maharashtra,India,18.690678,73.790989
INC00994,LOC0095,Chennai Site 7,Chennai,Tamil Nadu,India,12.973247,80.402774
INC00995,LOC0032,Mumbai Site 3,Mumbai,Maharashtra,India,19.08902,72.924598
INC00996,LOC0095,Chennai Site 7,Chennai,Tamil Nadu,India,12.973247,80.402774
INC00997,LOC0079,Kolkata Site 6,Kolkata,West Bengal,India,22.583022,88.442519
INC00998,LOC0034,Kolkata Site 3,Kolkata,West Bengal,India,22.544702,88.326912
INC00999,LOC0033,Bengaluru Site 3,Bengaluru,Karnataka,India,13.028498,77.658068
INC01000,LOC0011,Patna Site 1,Patna,Bihar,India,25.579311,85.083126
INC01001,LOC0093,Bengaluru Site 7,Bengaluru,Karnataka,India,13.005901,77.71746
INC01002,LOC0021,Hyderabad Site 2,Hyderabad,Telangana,India,17.44446,78.530152
INC01003,LOC0027,Bhopal Site 2,Bhopal,Madhya Pradesh,India,23.143328,77.387026
INC01004,LOC0042,Bhopal Site 3,Bhopal,Madhya Pradesh,India,23.230856,77.382061
INC01005,LOC0014,Bhubaneswar Site 1,Bhubaneswar,Odisha,India,20.338685,85.853736
INC01006,LOC0081,Hyderabad Site 6,Hyderabad,Telangana,India,17.307791,78.428682
INC01007,LOC0070,Lucknow Site 5,Lucknow,Uttar Pradesh,India,27.006438,81.179309
INC01008,LOC0016,Delhi Site 2,Delhi,Delhi,India,28.785232,77.176487
INC01009,LOC0017,Mumbai Site 2,Mumbai,Maharashtra,India,19.035021,72.812598
INC01010,LOC0003,Bengaluru Site 1,Bengaluru,Karnataka,India,12.815517,77.490426
INC01011,LOC0095,Chennai Site 7,Chennai,Tamil Nadu,India,12.973247,80.402774
INC01012,LOC0044,Bhubaneswar Site 3,Bhubaneswar,Odisha,India,20.258548,85.8255
INC01013,LOC0066,Hyderabad Site 5,Hyderabad,Telangana,India,17.353815,78.376565
INC01014,LOC0015,Chandigarh Site 1,Chandigarh,Chandigarh,India,30.766319,76.813866
INC01015,LOC0024,Jaipur Site 2,Jaipur,Rajasthan,India,26.982114,75.805188
INC01016,LOC0055,Lucknow Site 4,Lucknow,Uttar Pradesh,India,26.913925,80.808014
INC01017,LOC0021,Hyderabad Site 2,Hyderabad,Telangana,India,17.44446,78.530152
INC01018,LOC0062,Mumbai Site 5,Mumbai,Maharashtra,India,19.0936,72.986435
INC01019,LOC0093,Bengaluru Site 7,Bengaluru,Karnataka,India,13.005901,77.71746
INC01020,LOC0031,Delhi Site 3,Delhi,Delhi,India,28.47927,77.182209
INC01021,LOC0061,Delhi Site 5,Delhi,Delhi,India,28.53202,77.223342
INC01022,LOC0092,Mumbai Site 7,Mumbai,Maharashtra,India,19.043126,72.966203
INC01023,LOC0090,Chandigarh Site 6,Chandigarh,Chandigarh,India,30.723809,76.802266
INC01024,LOC0001,Delhi Site 1,Delhi,Delhi,India,28.638277,77.125801
INC01025,LOC0012,Bhopal Site 1,Bhopal,Madhya Pradesh,India,23.357703,77.400238
INC01026,LOC0099,Jaipur Site 7,Jaipur,Rajasthan,India,26.963866,75.755732
INC01027,LOC0093,Bengaluru Site 7,Bengaluru,Karnataka,India,13.005901,77.71746
INC01028,LOC0033,Bengaluru Site 3,Bengaluru,Karnataka,India,13.028498,77.658068
INC01029,LOC0053,Ahmedabad Site 4,Ahmedabad,Gujarat,India,22.947811,72.554965
INC01030,LOC0058,Kochi Site 4,Kochi,Kerala,India,9.93697,76.224941
INC01031,LOC0067,Pune Site 5,Pune,Maharashtra,India,18.571212,73.838922
INC01032,LOC0076,Delhi Site 6,Delhi,Delhi,India,28.601209,77.126148
INC01033,LOC0038,Ahmedabad Site 3,Ahmedabad,Gujarat,India,23.033894,72.626639
INC01034,LOC0089,Bhubaneswar Site 6,Bhubaneswar,Odisha,India,20.422427,85.837299
INC01035,LOC0006,Hyderabad Site 1,Hyderabad,Telangana,India,17.455352,78.548923
INC01036,LOC0004,Kolkata Site 1,Kolkata,West Bengal,India,22.582827,88.338601
INC01037,LOC0096,Hyderabad Site 7,Hyderabad,Telangana,India,17.522893,78.472338
INC01038,LOC0018,Bengaluru Site 2,Bengaluru,Karnataka,India,13.020878,77.684918
INC01039,LOC0100,Lucknow Site 7,Lucknow,Uttar Pradesh,India,26.84629,80.933125
INC01040,LOC0029,Bhubaneswar Site 2,Bhubaneswar,Odisha,India,20.274089,85.944095
INC01041,LOC0037,Pune Site 3,Pune,Maharashtra,India,18.446844,73.896473
INC01042,LOC0003,Bengaluru Site 1,Bengaluru,Karnataka,India,12.815517,77.490426
INC01043,LOC0095,Chennai Site 7,Chennai,Tamil Nadu,India,12.973247,80.402774
INC01044,LOC0036,Hyderabad Site 3,Hyderabad,Telangana,India,17.282945,78.396037
INC01045,LOC0017,Mumbai Site 2,Mumbai,Maharashtra,India,19.035021,72.812598
INC01046,LOC0049,Kolkata Site 4,Kolkata,West Bengal,India,22.466784,88.28412
INC01047,LOC0016,Delhi Site 2,Delhi,Delhi,India,28.785232,77.176487
INC01048,LOC0079,Kolkata Site 6,Kolkata,West Bengal,India,22.583022,88.442519
INC01049,LOC0008,Ahmedabad Site 1,Ahmedabad,Gujarat,India,23.059901,72.502657
INC01050,LOC0050,Chennai Site 4,Chennai,Tamil Nadu,India,13.114682,80.198262
INC01051,LOC0040,Lucknow Site 3,Lucknow,Uttar Pradesh,India,26.896747,80.921452
INC01052,LOC0004,Kolkata Site 1,Kolkata,West Bengal,India,22.582827,88.338601
INC01053,LOC0006,Hyderabad Site 1,Hyderabad,Telangana,India,17.455352,78.548923
INC01054,LOC0052,Pune Site 4,Pune,Maharashtra,India,18.491899,73.915701
INC01055,LOC0040,Lucknow Site 3,Lucknow,Uttar Pradesh,India,26.896747,80.921452
INC01056,LOC0013,Kochi Site 1,Kochi,Kerala,India,9.896934,76.239129
INC01057,LOC0014,Bhubaneswar Site 1,Bhubaneswar,Odisha,India,20.338685,85.853736
INC01058,LOC0081,Hyderabad Site 6,Hyderabad,Telangana,India,17.307791,78.428682
INC01059,LOC0074,Bhubaneswar Site 5,Bhubaneswar,Odisha,India,20.247132,85.813237
INC01060,LOC0061,Delhi Site 5,Delhi,Delhi,India,28.53202,77.223342
INC01061,LOC0084,Jaipur Site 6,Jaipur,Rajasthan,India,26.986926,75.818096
INC01062,LOC0007,Pune Site 1,Pune,Maharashtra,India,18.525682,73.946879
INC01063,LOC0069,Jaipur Site 5,Jaipur,Rajasthan,India,26.937481,75.85435
INC01064,LOC0076,Delhi Site 6,Delhi,Delhi,India,28.601209,77.126148
INC01065,LOC0021,Hyderabad Site 2,Hyderabad,Telangana,India,17.44446,78.530152
INC01066,LOC0054,Jaipur Site 4,Jaipur,Rajasthan,India,26.836398,75.760177
INC01067,LOC0077,Mumbai Site 6,Mumbai,Maharashtra,India,18.942025,72.838795
INC01068,LOC0061,Delhi Site 5,Delhi,Delhi,India,28.53202,77.223342
INC01069,LOC0025,Lucknow Site 2,Lucknow,Uttar Pradesh,India,26.901013,80.951606
INC01070,LOC0067,Pune Site 5,Pune,Maharashtra,India,18.571212,73.838922
INC01071,LOC0076,Delhi Site 6,Delhi,Delhi,India,28.601209,77.126148
INC01072,LOC0001,Delhi Site 1,Delhi,Delhi,India,28.638277,77.125801
INC01073,LOC0057,Bhopal Site 4,Bhopal,Madhya Pradesh,India,23.212368,77.296915
INC01074,LOC0051,Hyderabad Site 4,Hyderabad,Telangana,India,17.354747,78.590638
INC01075,LOC0037,Pune Site 3,Pune,Maharashtra,India,18.446844,73.896473
INC01076,LOC0005,Chennai Site 1,Chennai,Tamil Nadu,India,13.081356,80.202456
INC01077,LOC0009,Jaipur Site 1,Jaipur,Rajasthan,India,26.9419,75.710589
INC01078,LOC0076,Delhi Site 6,Delhi,Delhi,India,28.601209,77.126148
INC01079,LOC0083,Ahmedabad Site 6,Ahmedabad,Gujarat,India,23.089579,72.499166
INC01080,LOC0042,Bhopal Site 3,Bhopal,Madhya Pradesh,India,23.230856,77.382061
INC01081,LOC0094,Kolkata Site 7,Kolkata,West Bengal,India,22.587259,88.265942
INC01082,LOC0093,Bengaluru Site 7,Bengaluru,Karnataka,India,13.005901,77.71746
INC01083,LOC0067,Pune Site 5,Pune,Maharashtra,India,18.571212,73.838922
INC01084,LOC0059,Bhubaneswar Site 4,Bhubaneswar,Odisha,India,20.314714,85.826248
INC01085,LOC0097,Pune Site 7,Pune,Maharashtra,India,18.489745,73.973616
INC01086,LOC0061,Delhi Site 5,Delhi,Delhi,India,28.53202,77.223342
INC01087,LOC0094,Kolkata Site 7,Kolkata,West Bengal,India,22.587259,88.265942
INC01088,LOC0098,Ahmedabad Site 7,Ahmedabad,Gujarat,India,22.933936,72.499822
INC01089,LOC0020,Chennai Site 2,Chennai,Tamil Nadu,India,13.016742,80.322747
INC01090,LOC0067,Pune Site 5,Pune,Maharashtra,India,18.571212,73.838922
INC01091,LOC0074,Bhubaneswar Site 5,Bhubaneswar,Odisha,India,20.247132,85.813237
INC01092,LOC0083,Ahmedabad Site 6,Ahmedabad,Gujarat,India,23.089579,72.499166
INC01093,LOC0035,Chennai Site 3,Chennai,Tamil Nadu,India,13.151338,80.255396
INC01094,LOC0087,Bhopal Site 6,Bhopal,Madhya Pradesh,India,23.223501,77.314552
INC01095,LOC0049,Kolkata Site 4,Kolkata,West Bengal,India,22.466784,88.28412
INC01096,LOC0039,Jaipur Site 3,Jaipur,Rajasthan,India,26.87822,75.799983
INC01097,LOC0016,Delhi Site 2,Delhi,Delhi,India,28.785232,77.176487
INC01098,LOC0033,Bengaluru Site 3,Bengaluru,Karnataka,India,13.028498,77.658068
INC01099,LOC0098,Ahmedabad Site 7,Ahmedabad,Gujarat,India,22.933936,72.499822
INC01100,LOC0072,Bhopal Site 5,Bhopal,Madhya Pradesh,India,23.089336,77.434017
INC01101,LOC0073,Kochi Site 5,Kochi,Kerala,India,9.866165,76.234071
INC01102,LOC0090,Chandigarh Site 6,Chandigarh,Chandigarh,India,30.723809,76.802266
INC01103,LOC0027,Bhopal Site 2,Bhopal,Madhya Pradesh,India,23.143328,77.387026
INC01104,LOC0067,Pune Site 5,Pune,Maharashtra,India,18.571212,73.838922
INC01105,LOC0038,Ahmedabad Site 3,Ahmedabad,Gujarat,India,23.033894,72.626639
INC01106,LOC0085,Lucknow Site 6,Lucknow,Uttar Pradesh,India,26.834169,80.942939
INC01107,LOC0043,Kochi Site 3,Kochi,Kerala,India,9.835533,76.306258
INC01108,LOC0086,Patna Site 6,Patna,Bihar,India,25.541717,85.173286
INC01109,LOC0075,Chandigarh Site 5,Chandigarh,Chandigarh,India,30.818578,76.791964
INC01110,LOC0078,Bengaluru Site 6,Bengaluru,Karnataka,India,12.967297,77.736034
INC01111,LOC0093,Bengaluru Site 7,Bengaluru,Karnataka,India,13.005901,77.71746
INC01112,LOC0080,Chennai Site 6,Chennai,Tamil Nadu,India,13.042756,80.175904
INC01113,LOC0033,Bengaluru Site 3,Bengaluru,Karnataka,India,13.028498,77.658068
INC01114,LOC0053,Ahmedabad Site 4,Ahmedabad,Gujarat,India,22.947811,72.554965
INC01115,LOC0048,Bengaluru Site 4,Bengaluru,Karnataka,India,12.836613,77.478831
INC01116,LOC0007,Pune Site 1,Pune,Maharashtra,India,18.525682,73.946879
INC01117,LOC0060,Chandigarh Site 4,Chandigarh,Chandigarh,India,30.861442,76.760252
INC01118,LOC0044,Bhubaneswar Site 3,Bhubaneswar,Odisha,India,20.258548,85.8255
INC01119,LOC0040,Lucknow Site 3,Lucknow,Uttar Pradesh,India,26.896747,80.921452
INC01120,LOC0011,Patna Site 1,Patna,Bihar,India,25.579311,85.083126
INC01121,LOC0051,Hyderabad Site 4,Hyderabad,Telangana,India,17.354747,78.590638
INC01122,LOC0058,Kochi Site 4,Kochi,Kerala,India,9.93697,76.224941
INC01123,LOC0011,Patna Site 1,Patna,Bihar,India,25.579311,85.083126
INC01124,LOC0064,Kolkata Site 5,Kolkata,West Bengal,India,22.689664,88.268799
INC01125,LOC0017,Mumbai Site 2,Mumbai,Maharashtra,India,19.035021,72.812598
INC01126,LOC0015,Chandigarh Site 1,Chandigarh,Chandigarh,India,30.766319,76.813866
INC01127,LOC0041,Patna Site 3,Patna,Bihar,India,25.630642,85.084646
INC01128,LOC0039,Jaipur Site 3,Jaipur,Rajasthan,India,26.87822,75.799983
INC01129,LOC0092,Mumbai Site 7,Mumbai,Maharashtra,India,19.043126,72.966203
INC01130,LOC0007,Pune Site 1,Pune,Maharashtra,India,18.525682,73.946879
INC01131,LOC0035,Chennai Site 3,Chennai,Tamil Nadu,India,13.151338,80.255396
INC01132,LOC0074,Bhubaneswar Site 5,Bhubaneswar,Odisha,India,20.247132,85.813237
INC01133,LOC0025,Lucknow Site 2,Lucknow,Uttar Pradesh,India,26.901013,80.951606
INC01134,LOC0099,Jaipur Site 7,Jaipur,Rajasthan,India,26.963866,75.755732
INC01135,LOC0075,Chandigarh Site 5,Chandigarh,Chandigarh,India,30.818578,76.791964
INC01136,LOC0095,Chennai Site 7,Chennai,Tamil Nadu,India,12.973247,80.402774
INC01137,LOC0095,Chennai Site 7,Chennai,Tamil Nadu,India,12.973247,80.402774
INC01138,LOC0011,Patna Site 1,Patna,Bihar,India,25.579311,85.083126
INC01139,LOC0046,Delhi Site 4,Delhi,Delhi,India,28.667131,77.201121
INC01140,LOC0075,Chandigarh Site 5,Chandigarh,Chandigarh,India,30.818578,76.791964
INC01141,LOC0001,Delhi Site 1,Delhi,Delhi,India,28.638277,77.125801
INC01142,LOC0046,Delhi Site 4,Delhi,Delhi,India,28.667131,77.201121
INC01143,LOC0069,Jaipur Site 5,Jaipur,Rajasthan,India,26.937481,75.85435
INC01144,LOC0080,Chennai Site 6,Chennai,Tamil Nadu,India,13.042756,80.175904
INC01145,LOC0042,Bhopal Site 3,Bhopal,Madhya Pradesh,India,23.230856,77.382061
INC01146,LOC0087,Bhopal Site 6,Bhopal,Madhya Pradesh,India,23.223501,77.314552
INC01147,LOC0068,Ahmedabad Site 5,Ahmedabad,Gujarat,India,22.904835,72.490154
INC01148,LOC0005,Chennai Site 1,Chennai,Tamil Nadu,India,13.081356,80.202456
INC01149,LOC0028,Kochi Site 2,Kochi,Kerala,India,9.89357,76.21619
INC01150,LOC0094,Kolkata Site 7,Kolkata,West Bengal,India,22.587259,88.265942
INC01151,LOC0001,Delhi Site 1,Delhi,Delhi,India,28.638277,77.125801
INC01152,LOC0011,Patna Site 1,Patna,Bihar,India,25.579311,85.083126
INC01153,LOC0035,Chennai Site 3,Chennai,Tamil Nadu,India,13.151338,80.255396
INC01154,LOC0100,Lucknow Site 7,Lucknow,Uttar Pradesh,India,26.84629,80.933125
INC01155,LOC0071,Patna Site 5,Patna,Bihar,India,25.627253,85.058437
INC01156,LOC0015,Chandigarh Site 1,Chandigarh,Chandigarh,India,30.766319,76.813866
INC01157,LOC0040,Lucknow Site 3,Lucknow,Uttar Pradesh,India,26.896747,80.921452
INC01158,LOC0094,Kolkata Site 7,Kolkata,West Bengal,India,22.587259,88.265942
INC01159,LOC0022,Pune Site 2,Pune,Maharashtra,India,18.467159,73.875273
INC01160,LOC0058,Kochi Site 4,Kochi,Kerala,India,9.93697,76.224941
INC01161,LOC0047,Mumbai Site 4,Mumbai,Maharashtra,India,19.042136,72.871323
INC01162,LOC0077,Mumbai Site 6,Mumbai,Maharashtra,India,18.942025,72.838795
INC01163,LOC0076,Delhi Site 6,Delhi,Delhi,India,28.601209,77.126148
INC01164,LOC0084,Jaipur Site 6,Jaipur,Rajasthan,India,26.986926,75.818096
INC01165,LOC0012,Bhopal Site 1,Bhopal,Madhya Pradesh,India,23.357703,77.400238
INC01166,LOC0046,Delhi Site 4,Delhi,Delhi,India,28.667131,77.201121
INC01167,LOC0070,Lucknow Site 5,Lucknow,Uttar Pradesh,India,27.006438,81.179309
INC01168,LOC0042,Bhopal Site 3,Bhopal,Madhya Pradesh,India,23.230856,77.382061
INC01169,LOC0067,Pune Site 5,Pune,Maharashtra,India,18.571212,73.838922
INC01170,LOC0064,Kolkata Site 5,Kolkata,West Bengal,India,22.689664,88.268799
INC01171,LOC0038,Ahmedabad Site 3,Ahmedabad,Gujarat,India,23.033894,72.626639
INC01172,LOC0011,Patna Site 1,Patna,Bihar,India,25.579311,85.083126
INC01173,LOC0098,Ahmedabad Site 7,Ahmedabad,Gujarat,India,22.933936,72.499822
INC01174,LOC0083,Ahmedabad Site 6,Ahmedabad,Gujarat,India,23.089579,72.499166
INC01175,LOC0090,Chandigarh Site 6,Chandigarh,Chandigarh,India,30.723809,76.802266
INC01176,LOC0030,Chandigarh Site 2,Chandigarh,Chandigarh,India,30.664034,76.856862
INC01177,LOC0032,Mumbai Site 3,Mumbai,Maharashtra,India,19.08902,72.924598
INC01178,LOC0033,Bengaluru Site 3,Bengaluru,Karnataka,India,13.028498,77.658068
INC01179,LOC0004,Kolkata Site 1,Kolkata,West Bengal,India,22.582827,88.338601
INC01180,LOC0017,Mumbai Site 2,Mumbai,Maharashtra,India,19.035021,72.812598
INC01181,LOC0031,Delhi Site 3,Delhi,Delhi,India,28.47927,77.182209
INC01182,LOC0099,Jaipur Site 7,Jaipur,Rajasthan,India,26.963866,75.755732
INC01183,LOC0021,Hyderabad Site 2,Hyderabad,Telangana,India,17.44446,78.530152
INC01184,LOC0051,Hyderabad Site 4,Hyderabad,Telangana,India,17.354747,78.590638
INC01185,LOC0055,Lucknow Site 4,Lucknow,Uttar Pradesh,India,26.913925,80.808014
INC01186,LOC0036,Hyderabad Site 3,Hyderabad,Telangana,India,17.282945,78.396037
INC01187,LOC0092,Mumbai Site 7,Mumbai,Maharashtra,India,19.043126,72.966203
INC01188,LOC0010,Lucknow Site 1,Lucknow,Uttar Pradesh,India,26.916976,80.942206
INC01189,LOC0088,Kochi Site 6,Kochi,Kerala,India,9.828965,76.281107
INC01190,LOC0075,Chandigarh Site 5,Chandigarh,Chandigarh,India,30.818578,76.791964
INC01191,LOC0031,Delhi Site 3,Delhi,Delhi,India,28.47927,77.182209
INC01192,LOC0077,Mumbai Site 6,Mumbai,Maharashtra,India,18.942025,72.838795
INC01193,LOC0043,Kochi Site 3,Kochi,Kerala,India,9.835533,76.306258
INC01194,LOC0098,Ahmedabad Site 7,Ahmedabad,Gujarat,India,22.933936,72.499822
INC01195,LOC0004,Kolkata Site 1,Kolkata,West Bengal,India,22.582827,88.338601
INC01196,LOC0003,Bengaluru Site 1,Bengaluru,Karnataka,India,12.815517,77.490426
INC01197,LOC0055,Lucknow Site 4,Lucknow,Uttar Pradesh,India,26.913925,80.808014
INC01198,LOC0094,Kolkata Site 7,Kolkata,West Bengal,India,22.587259,88.265942
INC01199,LOC0007,Pune Site 1,Pune,Maharashtra,India,18.525682,73.946879
INC01200,LOC0078,Bengaluru Site 6,Bengaluru,Karnataka,India,12.967297,77.736034
INC01201,LOC0094,Kolkata Site 7,Kolkata,West Bengal,India,22.587259,88.265942
INC01202,LOC0049,Kolkata Site 4,Kolkata,West Bengal,India,22.466784,88.28412
INC01203,LOC0087,Bhopal Site 6,Bhopal,Madhya Pradesh,India,23.223501,77.314552
INC01204,LOC0076,Delhi Site 6,Delhi,Delhi,India,28.601209,77.126148
INC01205,LOC0022,Pune Site 2,Pune,Maharashtra,India,18.467159,73.875273
INC01206,LOC0086,Patna Site 6,Patna,Bihar,India,25.541717,85.173286
INC01207,LOC0070,Lucknow Site 5,Lucknow,Uttar Pradesh,India,27.006438,81.179309
INC01208,LOC0002,Mumbai Site 1,Mumbai,Maharashtra,India,19.136036,72.952945
INC01209,LOC0057,Bhopal Site 4,Bhopal,Madhya Pradesh,India,23.212368,77.296915
INC01210,LOC0066,Hyderabad Site 5,Hyderabad,Telangana,India,17.353815,78.376565
INC01211,LOC0081,Hyderabad Site 6,Hyderabad,Telangana,India,17.307791,78.428682
INC01212,LOC0078,Bengaluru Site 6,Bengaluru,Karnataka,India,12.967297,77.736034
INC01213,LOC0048,Bengaluru Site 4,Bengaluru,Karnataka,India,12.836613,77.478831
INC01214,LOC0030,Chandigarh Site 2,Chandigarh,Chandigarh,India,30.664034,76.856862
INC01215,LOC0020,Chennai Site 2,Chennai,Tamil Nadu,India,13.016742,80.322747
INC01216,LOC0009,Jaipur Site 1,Jaipur,Rajasthan,India,26.9419,75.710589
INC01217,LOC0064,Kolkata Site 5,Kolkata,West Bengal,India,22.689664,88.268799
